review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,sentiment_score,sentiment_label,cabin
REV000599,BKG000718,CUST0092,FLT00030,2024-12-26,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV000600,BKG002783,CUST0041,FLT00118,2024-12-16,2,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV000601,BKG004947,CUST0118,FLT00209,2025-01-06,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000602,BKG005487,CUST0279,FLT00231,2024-11-29,3,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000603,BKG008336,CUST0226,FLT00349,2024-12-08,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000604,BKG004981,CUST0248,FLT00211,2025-01-03,3,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV000605,BKG011333,CUST0072,FLT00475,2025-01-11,4,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Business
REV000606,BKG007267,CUST0180,FLT00305,2024-12-16,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV000607,BKG004492,CUST0248,FLT00190,2025-01-03,2,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV000608,BKG007193,CUST0197,FLT00302,2024-11-30,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000609,BKG011131,CUST0113,FLT00467,2025-01-23,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Premium Economy
REV000610,BKG005589,CUST0110,FLT00235,2024-11-16,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV000611,BKG007652,CUST0118,FLT00322,2024-12-02,3,45 minute delay at departure but courteous staff.,0.6,positive,Premium Economy
REV000612,BKG003637,CUST0217,FLT00153,2024-11-20,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Premium Economy
REV000613,BKG011415,CUST0005,FLT00478,2024-12-17,2,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Premium Economy
REV000614,BKG001168,CUST0083,FLT00049,2024-12-17,1,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV000615,BKG010809,CUST0112,FLT00451,2025-01-23,3,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000616,BKG001063,CUST0195,FLT00045,2024-12-23,5,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Premium Economy
REV000617,BKG002157,CUST0054,FLT00091,2024-11-19,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Premium Economy
REV000618,BKG007861,CUST0279,FLT00330,2024-12-24,4,Great value for money on this West African route.,0.4,positive,Economy
REV000619,BKG005162,CUST0105,FLT00218,2025-01-07,2,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Business
REV000620,BKG005306,CUST0273,FLT00224,2024-11-16,5,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000621,BKG011175,CUST0175,FLT00468,2025-01-02,2,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV000622,BKG006542,CUST0261,FLT00275,2024-12-24,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000623,BKG004730,CUST0262,FLT00201,2025-01-11,2,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV000624,BKG009349,CUST0279,FLT00391,2024-12-06,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV000625,BKG007331,CUST0182,FLT00308,2024-12-02,3,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000626,BKG005335,CUST0265,FLT00225,2024-11-28,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Premium Economy
REV000627,BKG008925,CUST0058,FLT00372,2024-12-06,1,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Business
REV000628,BKG004331,CUST0086,FLT00182,2024-12-23,2,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000629,BKG008011,CUST0279,FLT00336,2025-01-01,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV000630,BKG006802,CUST0138,FLT00286,2025-01-09,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000631,BKG004847,CUST0061,FLT00205,2025-01-07,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000632,BKG006732,CUST0293,FLT00283,2024-12-13,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV000633,BKG007242,CUST0006,FLT00304,2024-11-25,3,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000634,BKG000954,CUST0069,FLT00040,2024-12-30,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000635,BKG002540,CUST0270,FLT00107,2024-12-24,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV000636,BKG007057,CUST0063,FLT00296,2024-12-11,5,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Premium Economy
REV000637,BKG001543,CUST0052,FLT00064,2024-11-30,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV000638,BKG005294,CUST0071,FLT00223,2024-12-31,5,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV000639,BKG001192,CUST0176,FLT00050,2024-12-15,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000640,BKG006314,CUST0123,FLT00266,2024-12-13,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV000641,BKG011186,CUST0203,FLT00469,2025-01-25,1,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV000642,BKG006939,CUST0046,FLT00291,2024-12-20,3,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV000643,BKG002682,CUST0288,FLT00114,2024-12-21,3,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Business
REV000644,BKG009410,CUST0138,FLT00394,2024-12-18,2,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV000645,BKG001541,CUST0233,FLT00064,2024-11-26,2,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV000646,BKG006173,CUST0176,FLT00260,2024-12-06,2,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000647,BKG011429,CUST0243,FLT00479,2024-12-08,5,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000648,BKG005542,CUST0052,FLT00233,2024-12-23,2,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV000649,BKG010579,CUST0092,FLT00442,2024-12-06,2,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Premium Economy
REV000650,BKG009581,CUST0018,FLT00401,2024-12-17,1,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV000651,BKG010049,CUST0011,FLT00419,2025-01-04,2,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV000652,BKG001366,CUST0145,FLT00057,2024-11-13,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Premium Economy
REV000653,BKG008692,CUST0134,FLT00363,2024-12-25,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV000654,BKG009873,CUST0005,FLT00412,2024-12-14,2,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000655,BKG008703,CUST0048,FLT00364,2024-12-19,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV000656,BKG007495,CUST0003,FLT00315,2024-12-12,3,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000657,BKG004313,CUST0213,FLT00181,2024-11-18,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV000658,BKG001325,CUST0023,FLT00055,2024-12-12,3,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV000659,BKG009348,CUST0290,FLT00391,2025-01-10,5,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Premium Economy
REV000660,BKG010020,CUST0216,FLT00418,2024-12-10,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000661,BKG003142,CUST0255,FLT00132,2024-12-06,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000662,BKG007420,CUST0072,FLT00312,2025-01-03,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV000663,BKG003487,CUST0015,FLT00147,2024-12-06,3,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000664,BKG001811,CUST0079,FLT00076,2024-11-22,1,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Business
REV000665,BKG006589,CUST0008,FLT00277,2025-01-12,4,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV000666,BKG002924,CUST0201,FLT00123,2024-12-09,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Business
REV000667,BKG005302,CUST0097,FLT00224,2024-12-05,3,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Premium Economy
REV000668,BKG010407,CUST0102,FLT00435,2024-12-27,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000669,BKG004187,CUST0227,FLT00176,2024-12-30,3,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000670,BKG008906,CUST0057,FLT00372,2025-01-16,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV000671,BKG005978,CUST0172,FLT00252,2024-12-08,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV000672,BKG004269,CUST0031,FLT00179,2024-12-07,2,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV000673,BKG004749,CUST0094,FLT00201,2024-12-21,3,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000674,BKG004850,CUST0218,FLT00205,2024-12-24,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Business
REV000675,BKG009436,CUST0293,FLT00395,2025-01-11,5,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Business
REV000676,BKG003710,CUST0138,FLT00157,2024-11-15,1,Great value for money on this West African route.,0.4,positive,Economy
REV000677,BKG009274,CUST0073,FLT00388,2024-12-09,2,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000678,BKG006620,CUST0099,FLT00278,2024-11-22,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000679,BKG008648,CUST0296,FLT00361,2024-12-12,2,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000680,BKG009087,CUST0147,FLT00381,2024-12-24,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000681,BKG009577,CUST0115,FLT00401,2025-01-12,2,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000682,BKG010151,CUST0215,FLT00424,2024-12-27,3,Great value for money on this West African route.,0.4,positive,Economy
REV000683,BKG003073,CUST0171,FLT00129,2024-12-17,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Business
REV000684,BKG006531,CUST0122,FLT00275,2025-01-17,5,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV000685,BKG010189,CUST0066,FLT00425,2024-12-08,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000686,BKG000505,CUST0012,FLT00021,2024-12-26,4,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Premium Economy
REV000687,BKG001215,CUST0294,FLT00051,2024-11-05,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV000688,BKG001532,CUST0161,FLT00064,2024-11-16,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV000689,BKG007577,CUST0079,FLT00319,2025-01-14,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV000690,BKG000824,CUST0300,FLT00034,2025-01-01,2,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Business
REV000691,BKG000929,CUST0257,FLT00039,2024-12-25,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000692,BKG005030,CUST0257,FLT00213,2024-12-22,4,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000693,BKG000134,CUST0067,FLT00006,2024-12-22,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Business
REV000694,BKG002106,CUST0229,FLT00089,2024-12-13,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000695,BKG003628,CUST0270,FLT00153,2024-12-27,1,Very disappointed with the service on this strategic route.,-0.975,negative,Premium Economy
REV000696,BKG006317,CUST0235,FLT00266,2024-11-18,5,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV000697,BKG001853,CUST0143,FLT00078,2024-11-11,1,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV000698,BKG004911,CUST0070,FLT00208,2024-12-06,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Business
REV000699,BKG004176,CUST0002,FLT00176,2025-01-01,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV000700,BKG011126,CUST0005,FLT00467,2025-01-02,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV000701,BKG011004,CUST0079,FLT00462,2024-12-06,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000702,BKG005349,CUST0123,FLT00225,2024-12-05,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000703,BKG009443,CUST0210,FLT00395,2024-12-14,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Premium Economy
REV000704,BKG006191,CUST0222,FLT00261,2024-11-25,4,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000705,BKG001257,CUST0070,FLT00053,2024-11-30,5,Great value for money on this West African route.,0.4,positive,Premium Economy
REV000706,BKG003377,CUST0179,FLT00142,2024-12-03,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV000707,BKG005646,CUST0067,FLT00237,2024-11-21,5,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000708,BKG003487,CUST0015,FLT00147,2024-12-06,3,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV000709,BKG003585,CUST0228,FLT00151,2025-01-07,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV000710,BKG009589,CUST0158,FLT00401,2024-12-24,2,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV000711,BKG008054,CUST0113,FLT00338,2024-11-28,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000712,BKG003331,CUST0030,FLT00140,2024-12-20,3,Flight was fine but the wifi was not working.,0.4167,positive,Premium Economy
REV000713,BKG002704,CUST0177,FLT00115,2024-12-30,1,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV000714,BKG008663,CUST0220,FLT00362,2024-12-06,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV000715,BKG008121,CUST0051,FLT00340,2024-12-29,2,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000716,BKG007115,CUST0220,FLT00298,2024-11-30,2,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Premium Economy
