loyalty_id,customer_id,booking_id,transaction_date,miles_earned,miles_redeemed,activity_type
LOY0001256,CUST0056,BKG000095,2024-12-23,1645,0,flight
LOY0001257,CUST0056,BKG000897,2024-11-22,778,389,bonus_campaign
LOY0001258,CUST0056,BKG001520,2024-11-20,1850,925,partner_hotel
LOY0001259,CUST0056,BKG001913,2024-11-30,2700,0,flight
LOY0001260,CUST0056,BKG002010,2024-11-27,1240,620,bonus_campaign
LOY0001261,CUST0056,BKG002356,2024-11-30,216,108,bonus_campaign
LOY0001262,CUST0056,BKG004138,2024-11-22,645,0,bonus_campaign
LOY0001263,CUST0056,BKG004239,2025-01-09,877,0,flight
LOY0001264,CUST0056,BKG004412,2024-11-17,1705,0,flight
LOY0001265,CUST0056,BKG004479,2024-12-01,366,0,flight
LOY0001266,CUST0056,BKG005022,2024-11-27,1433,716,partner_hotel
LOY0001267,CUST0056,BKG005324,2024-11-20,605,0,flight
LOY0001268,CUST0056,BKG005894,2024-12-16,1235,0,flight
LOY0001269,CUST0056,BKG005954,2025-01-04,912,0,flight
LOY0001270,CUST0056,BKG006078,2024-11-28,495,495,partner_hotel
LOY0001271,CUST0056,BKG006474,2024-12-22,4644,0,flight
LOY0001272,CUST0056,BKG006703,2025-01-11,2239,0,flight
LOY0001273,CUST0056,BKG006810,2025-01-08,958,0,flight
LOY0001274,CUST0056,BKG006927,2024-12-21,1312,656,flight
LOY0001275,CUST0056,BKG007679,2024-12-05,702,0,flight
LOY0001276,CUST0056,BKG007772,2024-12-27,930,0,flight
LOY0001277,CUST0056,BKG007958,2025-01-06,4842,2421,flight
LOY0001278,CUST0056,BKG008636,2024-12-11,965,0,flight
LOY0001279,CUST0056,BKG008735,2024-12-03,1830,0,flight
LOY0001280,CUST0056,BKG008755,2024-12-01,720,360,flight
LOY0001281,CUST0056,BKG009273,2024-12-08,625,312,flight
LOY0001282,CUST0056,BKG009632,2024-11-28,1356,1356,flight
LOY0001283,CUST0056,BKG009971,2025-01-22,1608,804,flight
LOY0001284,CUST0056,BKG010084,2024-12-11,952,0,flight
LOY0001285,CUST0056,BKG010276,2024-12-14,4608,0,flight
LOY0001286,CUST0056,BKG011024,2024-12-10,1360,680,flight
LOY0001287,CUST0056,BKG011080,2024-12-08,938,0,flight
LOY0001288,CUST0057,BKG000207,2024-11-26,577,288,flight
LOY0001289,CUST0057,BKG000419,2024-12-09,540,0,flight
LOY0001290,CUST0057,BKG001555,2024-12-25,602,301,flight
LOY0001291,CUST0057,BKG001657,2024-11-10,423,0,flight
LOY0001292,CUST0057,BKG001893,2024-11-12,642,642,flight
LOY0001293,CUST0057,BKG001992,2024-12-25,194,194,flight
LOY0001294,CUST0057,BKG002124,2024-11-27,1225,612,bonus_campaign
LOY0001295,CUST0057,BKG002162,2024-11-11,2856,0,bonus_campaign
LOY0001296,CUST0057,BKG002538,2024-11-15,506,506,partner_hotel
LOY0001297,CUST0057,BKG002955,2024-12-27,5944,0,flight
LOY0001298,CUST0057,BKG002990,2024-12-22,751,0,flight
LOY0001299,CUST0057,BKG003263,2024-12-17,2114,1057,flight
LOY0001300,CUST0057,BKG004471,2024-12-01,4150,0,flight
LOY0001301,CUST0057,BKG004677,2025-01-05,580,290,flight
LOY0001302,CUST0057,BKG004815,2025-01-01,3982,0,flight
LOY0001303,CUST0057,BKG005759,2025-01-02,896,896,flight
LOY0001304,CUST0057,BKG005776,2024-12-15,808,0,flight
LOY0001305,CUST0057,BKG005786,2025-01-03,1159,0,flight
LOY0001306,CUST0057,BKG006560,2024-11-30,446,0,flight
LOY0001307,CUST0057,BKG006638,2025-01-12,825,0,flight
LOY0001308,CUST0057,BKG006669,2024-12-27,1584,0,bonus_campaign
LOY0001309,CUST0057,BKG007222,2024-12-30,375,0,flight
LOY0001310,CUST0057,BKG007332,2024-12-13,5927,0,bonus_campaign
LOY0001311,CUST0057,BKG007693,2024-11-22,1576,0,flight
LOY0001312,CUST0057,BKG008489,2025-01-09,283,0,flight
LOY0001313,CUST0057,BKG008687,2025-01-16,411,205,flight
LOY0001314,CUST0057,BKG008834,2025-01-10,492,0,flight
LOY0001315,CUST0057,BKG008880,2024-11-29,488,244,flight
LOY0001316,CUST0057,BKG008906,2025-01-16,2527,0,flight
LOY0001317,CUST0057,BKG009251,2025-01-17,2160,0,flight
LOY0001318,CUST0057,BKG009550,2025-01-13,4993,4993,flight
LOY0001319,CUST0057,BKG009786,2024-12-07,991,0,bonus_campaign
LOY0001320,CUST0057,BKG010298,2024-12-12,4216,0,flight
LOY0001321,CUST0057,BKG010570,2024-12-20,1132,0,flight
LOY0001322,CUST0057,BKG010592,2024-12-06,1038,0,flight
LOY0001323,CUST0057,BKG010705,2024-12-24,1498,0,flight
LOY0001324,CUST0057,BKG010738,2024-12-12,984,984,flight
LOY0001325,CUST0057,BKG010773,2024-12-18,907,0,flight
LOY0001326,CUST0057,BKG010776,2024-12-13,868,0,flight
LOY0001327,CUST0060,BKG000269,2024-12-14,1941,970,flight
LOY0001328,CUST0060,BKG000270,2024-11-28,976,0,flight
LOY0001329,CUST0060,BKG000416,2024-12-23,417,0,flight
LOY0001330,CUST0060,BKG000512,2024-11-26,3894,3894,bonus_campaign
LOY0001331,CUST0060,BKG000921,2024-12-15,2520,0,flight
LOY0001332,CUST0060,BKG001356,2024-11-28,792,0,flight
LOY0001333,CUST0060,BKG001463,2024-12-17,1660,0,flight
LOY0001334,CUST0060,BKG001539,2024-11-18,1742,871,flight
LOY0001335,CUST0060,BKG001552,2024-12-16,1576,0,flight
LOY0001336,CUST0060,BKG001997,2024-11-27,213,0,flight
LOY0001337,CUST0060,BKG002455,2024-12-02,831,415,flight
LOY0001338,CUST0060,BKG002742,2024-11-28,729,729,flight
LOY0001339,CUST0060,BKG002790,2024-12-30,690,0,flight
LOY0001340,CUST0060,BKG002837,2025-01-03,1817,0,flight
LOY0001341,CUST0060,BKG003195,2025-01-03,726,0,flight
LOY0001342,CUST0060,BKG003562,2025-01-06,2076,1038,bonus_campaign
LOY0001343,CUST0060,BKG004534,2024-12-07,1458,729,flight
LOY0001344,CUST0060,BKG004799,2024-12-17,1704,0,flight
LOY0001345,CUST0060,BKG005151,2024-12-30,940,0,flight
LOY0001346,CUST0060,BKG005208,2024-12-20,9124,0,partner_hotel
LOY0001347,CUST0060,BKG005238,2024-11-17,3673,1836,flight
LOY0001348,CUST0060,BKG005327,2024-12-03,695,0,bonus_campaign
LOY0001349,CUST0060,BKG005557,2024-12-08,1580,0,flight
LOY0001350,CUST0060,BKG006273,2024-11-27,481,0,flight
LOY0001351,CUST0060,BKG006963,2024-12-26,2323,1161,flight
LOY0001352,CUST0060,BKG007028,2024-12-07,1611,805,partner_hotel
LOY0001353,CUST0060,BKG007218,2024-12-16,852,852,flight
LOY0001354,CUST0060,BKG007433,2025-01-07,1584,1584,flight
LOY0001355,CUST0060,BKG007597,2024-11-26,877,0,flight
LOY0001356,CUST0060,BKG008274,2025-01-03,1548,0,flight
LOY0001357,CUST0060,BKG008384,2025-01-01,1992,0,flight
LOY0001358,CUST0060,BKG008465,2024-12-12,690,0,flight
LOY0001359,CUST0060,BKG008595,2024-12-14,950,0,flight
LOY0001360,CUST0060,BKG008768,2024-12-19,965,0,flight
LOY0001361,CUST0060,BKG009594,2024-12-30,264,0,flight
LOY0001362,CUST0060,BKG009958,2025-01-25,992,0,bonus_campaign
LOY0001363,CUST0060,BKG010487,2025-01-15,616,308,flight
LOY0001364,CUST0060,BKG010495,2024-12-29,459,0,partner_hotel
LOY0001365,CUST0060,BKG010775,2025-01-07,1087,0,flight
LOY0001366,CUST0060,BKG010924,2025-01-11,915,0,flight
LOY0001367,CUST0060,BKG011097,2024-12-29,643,643,flight
LOY0001368,CUST0061,BKG000297,2024-11-07,2270,0,flight
LOY0001369,CUST0061,BKG000923,2024-12-03,2416,0,flight
LOY0001370,CUST0061,BKG001280,2024-12-06,1551,1551,flight
LOY0001371,CUST0061,BKG001493,2024-11-07,1364,682,partner_hotel
LOY0001372,CUST0061,BKG003458,2025-01-03,1824,912,flight
LOY0001373,CUST0061,BKG003484,2024-12-19,756,756,flight
LOY0001374,CUST0061,BKG004182,2024-12-21,1944,1944,partner_hotel
LOY0001375,CUST0061,BKG004410,2024-12-09,1824,0,bonus_campaign
LOY0001376,CUST0061,BKG004560,2024-12-27,403,0,flight
LOY0001377,CUST0061,BKG004595,2024-11-29,499,499,flight
LOY0001378,CUST0061,BKG004847,2025-01-07,4374,0,flight
LOY0001379,CUST0061,BKG004855,2024-12-01,1705,0,flight
LOY0001380,CUST0061,BKG005005,2025-01-10,3667,1833,partner_hotel
LOY0001381,CUST0061,BKG005486,2024-12-12,764,0,flight
LOY0001382,CUST0061,BKG005493,2024-12-30,972,0,flight
LOY0001383,CUST0061,BKG006138,2024-11-28,418,209,flight
LOY0001384,CUST0061,BKG006960,2025-01-06,720,0,flight
LOY0001385,CUST0061,BKG006995,2024-12-29,2991,0,flight
LOY0001386,CUST0061,BKG007047,2024-12-31,966,966,flight
LOY0001387,CUST0061,BKG007318,2024-12-31,450,0,flight
LOY0001388,CUST0061,BKG007365,2024-12-09,390,390,flight
LOY0001389,CUST0061,BKG007527,2024-12-12,2380,0,flight
LOY0001390,CUST0061,BKG007666,2024-11-30,625,0,flight
LOY0001391,CUST0061,BKG007952,2025-01-02,1130,565,bonus_campaign
LOY0001392,CUST0061,BKG008072,2025-01-10,279,139,flight
LOY0001393,CUST0061,BKG008498,2025-01-08,472,472,flight
LOY0001394,CUST0061,BKG008581,2024-12-27,1123,561,flight
LOY0001395,CUST0061,BKG008606,2024-11-24,1690,0,bonus_campaign
LOY0001396,CUST0061,BKG009099,2024-12-25,4932,0,flight
LOY0001397,CUST0061,BKG009852,2024-12-02,2916,0,flight
LOY0001398,CUST0061,BKG009981,2025-01-22,680,0,partner_hotel
LOY0001399,CUST0061,BKG010072,2024-12-26,928,0,flight
LOY0001400,CUST0061,BKG010475,2025-01-22,1224,0,flight
LOY0001401,CUST0061,BKG010922,2024-12-17,810,405,flight
LOY0001402,CUST0063,BKG000016,2024-12-07,796,398,partner_hotel
LOY0001403,CUST0063,BKG000049,2024-12-17,369,0,flight
LOY0001404,CUST0063,BKG000980,2024-12-20,486,243,flight
LOY0001405,CUST0063,BKG001236,2025-01-03,1050,0,flight
LOY0001406,CUST0063,BKG001338,2024-12-18,2022,1011,flight
LOY0001407,CUST0063,BKG001397,2024-11-18,2848,1424,flight
LOY0001408,CUST0063,BKG001563,2024-11-28,321,0,flight
LOY0001409,CUST0063,BKG001666,2024-11-22,942,942,flight
LOY0001410,CUST0063,BKG001762,2024-11-29,1879,0,flight
LOY0001411,CUST0063,BKG001787,2024-12-13,2488,0,flight
LOY0001412,CUST0063,BKG001845,2024-12-04,2349,0,flight
LOY0001413,CUST0063,BKG002709,2024-12-08,285,285,flight
LOY0001414,CUST0063,BKG002858,2024-12-12,1345,672,partner_hotel
LOY0001415,CUST0063,BKG002997,2024-12-23,1864,0,flight
LOY0001416,CUST0063,BKG003931,2024-12-08,1224,1224,flight
LOY0001417,CUST0063,BKG004213,2025-01-11,389,194,flight
LOY0001418,CUST0063,BKG004908,2024-12-03,1088,0,flight
LOY0001419,CUST0063,BKG005175,2024-11-26,2656,0,flight
LOY0001420,CUST0063,BKG005444,2025-01-12,1057,1057,flight
LOY0001421,CUST0063,BKG005718,2024-12-28,2832,2832,flight
LOY0001422,CUST0063,BKG006056,2025-01-08,871,435,flight
LOY0001423,CUST0063,BKG006369,2024-11-27,3003,1501,partner_hotel
LOY0001424,CUST0063,BKG006793,2025-01-17,12120,12120,flight
LOY0001425,CUST0063,BKG006871,2024-11-28,2633,2633,flight
LOY0001426,CUST0063,BKG007057,2024-12-11,1081,0,partner_hotel
LOY0001427,CUST0063,BKG007692,2025-01-17,468,234,flight
LOY0001428,CUST0063,BKG007782,2024-11-23,999,499,flight
LOY0001429,CUST0063,BKG007999,2025-01-16,2768,0,bonus_campaign
LOY0001430,CUST0063,BKG008147,2024-11-30,891,891,flight
LOY0001431,CUST0063,BKG008391,2024-12-25,464,0,flight
LOY0001432,CUST0063,BKG009133,2024-12-09,1516,758,flight
LOY0001433,CUST0063,BKG009521,2024-12-29,1450,0,flight
LOY0001434,CUST0063,BKG009787,2025-01-10,1899,0,flight
LOY0001435,CUST0063,BKG010006,2025-01-19,874,0,flight
LOY0001436,CUST0063,BKG010133,2025-01-16,545,0,flight
LOY0001437,CUST0063,BKG010479,2024-12-25,2344,1172,flight
LOY0001438,CUST0063,BKG010525,2024-12-19,665,0,partner_hotel
LOY0001439,CUST0063,BKG010588,2025-01-06,523,261,bonus_campaign
LOY0001440,CUST0063,BKG011051,2024-12-04,935,935,flight
LOY0001441,CUST0063,BKG011091,2025-01-24,1512,0,flight
LOY0001442,CUST0064,BKG000740,2024-12-07,329,0,flight
LOY0001443,CUST0064,BKG000793,2024-11-20,480,240,partner_hotel
LOY0001444,CUST0064,BKG000979,2024-11-30,1640,0,bonus_campaign
LOY0001445,CUST0064,BKG001074,2024-11-11,3345,0,partner_hotel
LOY0001446,CUST0064,BKG002535,2024-12-10,378,0,flight
LOY0001447,CUST0064,BKG002750,2024-11-16,1525,762,flight
LOY0001448,CUST0064,BKG002836,2024-11-18,656,0,flight
LOY0001449,CUST0064,BKG002902,2024-11-15,1630,1630,partner_hotel
LOY0001450,CUST0064,BKG002906,2024-12-02,2168,0,partner_hotel
LOY0001451,CUST0064,BKG003109,2025-01-03,240,0,flight
LOY0001452,CUST0064,BKG004438,2024-11-14,516,516,flight
LOY0001453,CUST0064,BKG004459,2025-01-04,16857,0,flight
LOY0001454,CUST0064,BKG004592,2025-01-08,490,0,flight
LOY0001455,CUST0064,BKG004709,2024-11-18,1050,1050,flight
LOY0001456,CUST0064,BKG005074,2024-12-26,489,0,flight
LOY0001457,CUST0064,BKG005521,2025-01-09,623,0,flight
LOY0001458,CUST0064,BKG005822,2024-12-30,510,0,flight
LOY0001459,CUST0064,BKG006830,2024-12-27,715,0,flight
LOY0001460,CUST0064,BKG006935,2024-12-26,589,589,flight
LOY0001461,CUST0064,BKG007041,2025-01-14,1837,0,flight
LOY0001462,CUST0064,BKG008033,2025-01-18,540,270,bonus_campaign
LOY0001463,CUST0064,BKG008050,2024-12-09,511,0,flight
LOY0001464,CUST0064,BKG009423,2024-12-24,1089,0,partner_hotel
LOY0001465,CUST0064,BKG009780,2024-12-29,1390,695,flight
LOY0001466,CUST0064,BKG010308,2024-12-18,865,0,partner_hotel
LOY0001467,CUST0064,BKG010363,2024-12-25,372,186,partner_hotel
LOY0001468,CUST0064,BKG010388,2025-01-11,490,0,flight
LOY0001469,CUST0064,BKG010906,2025-01-01,1610,0,bonus_campaign
LOY0001470,CUST0064,BKG010976,2025-01-24,3866,3866,flight
LOY0001471,CUST0064,BKG011047,2024-12-18,531,0,flight
LOY0001472,CUST0064,BKG011253,2024-12-05,920,0,partner_hotel
LOY0001473,CUST0066,BKG000144,2024-11-12,1195,0,flight
LOY0001474,CUST0066,BKG000356,2024-11-13,1044,0,flight
LOY0001475,CUST0066,BKG000641,2024-12-17,902,0,flight
LOY0001476,CUST0066,BKG001470,2024-12-04,3717,0,flight
LOY0001477,CUST0066,BKG001885,2024-12-24,677,0,flight
LOY0001478,CUST0066,BKG002383,2024-12-04,2568,1284,flight
LOY0001479,CUST0066,BKG002428,2024-12-22,1704,0,partner_hotel
LOY0001480,CUST0066,BKG003095,2024-11-17,667,0,flight
LOY0001481,CUST0066,BKG003605,2024-11-16,1062,0,partner_hotel
LOY0001482,CUST0066,BKG003715,2024-12-23,4792,0,flight
LOY0001483,CUST0066,BKG004508,2024-11-14,2769,0,flight
LOY0001484,CUST0066,BKG004683,2024-12-23,1270,635,bonus_campaign
LOY0001485,CUST0066,BKG004694,2024-11-27,1100,550,flight
LOY0001486,CUST0066,BKG005568,2024-11-28,734,0,flight
LOY0001487,CUST0066,BKG005880,2024-12-29,432,216,flight
LOY0001488,CUST0066,BKG006023,2024-12-13,2074,0,bonus_campaign
LOY0001489,CUST0066,BKG006051,2024-12-11,1445,0,flight
LOY0001490,CUST0066,BKG006077,2024-12-26,485,485,flight
LOY0001491,CUST0066,BKG006365,2024-12-11,7504,0,flight
LOY0001492,CUST0066,BKG006562,2024-11-30,1580,0,flight
LOY0001493,CUST0066,BKG007123,2025-01-18,970,0,partner_hotel
LOY0001494,CUST0066,BKG007601,2024-12-09,1088,0,flight
LOY0001495,CUST0066,BKG007664,2024-11-24,414,0,partner_hotel
LOY0001496,CUST0066,BKG007937,2024-12-30,2520,1260,flight
LOY0001497,CUST0066,BKG008094,2025-01-20,939,0,flight
LOY0001498,CUST0066,BKG008746,2024-11-29,11724,11724,flight
LOY0001499,CUST0066,BKG009241,2025-01-07,326,0,flight
LOY0001500,CUST0066,BKG009917,2025-01-09,1185,1185,partner_hotel
LOY0001501,CUST0066,BKG010189,2024-12-08,1065,0,flight
LOY0001502,CUST0066,BKG010255,2024-12-05,8316,0,flight
LOY0001503,CUST0066,BKG010453,2024-12-17,1035,0,partner_hotel
LOY0001504,CUST0066,BKG010794,2024-12-03,305,0,flight
LOY0001505,CUST0066,BKG010982,2025-01-27,21659,0,flight
LOY0001506,CUST0067,BKG000134,2024-12-22,1905,0,flight
LOY0001507,CUST0067,BKG000192,2024-11-16,1135,0,flight
LOY0001508,CUST0067,BKG000376,2024-11-10,1700,850,partner_hotel
LOY0001509,CUST0067,BKG000588,2024-12-18,1275,0,flight
LOY0001510,CUST0067,BKG000857,2025-01-02,2396,0,flight
LOY0001511,CUST0067,BKG000895,2024-12-02,1075,0,flight
LOY0001512,CUST0067,BKG001051,2024-11-24,3470,0,flight
LOY0001513,CUST0067,BKG001310,2024-12-09,1399,1399,flight
LOY0001514,CUST0067,BKG001935,2024-11-29,555,0,flight
LOY0001515,CUST0067,BKG002196,2024-12-20,16357,0,flight
LOY0001516,CUST0067,BKG002228,2024-11-21,639,639,flight
LOY0001517,CUST0067,BKG002331,2024-12-23,637,0,flight
LOY0001518,CUST0067,BKG002609,2024-11-17,1588,0,flight
LOY0001519,CUST0067,BKG002820,2024-11-23,897,448,partner_hotel
LOY0001520,CUST0067,BKG003194,2024-12-22,3348,0,flight
LOY0001521,CUST0067,BKG003649,2024-11-22,2332,0,flight
LOY0001522,CUST0067,BKG003724,2024-12-15,7144,0,flight
LOY0001523,CUST0067,BKG004392,2024-11-17,1435,0,flight
LOY0001524,CUST0067,BKG004401,2024-12-31,1460,0,partner_hotel
LOY0001525,CUST0067,BKG004604,2024-11-21,1612,0,partner_hotel
LOY0001526,CUST0067,BKG004615,2024-12-29,828,414,flight
LOY0001527,CUST0067,BKG004761,2024-11-24,697,0,flight
LOY0001528,CUST0067,BKG005269,2024-12-22,1650,825,bonus_campaign
LOY0001529,CUST0067,BKG005646,2024-11-21,3820,1910,flight
LOY0001530,CUST0067,BKG005662,2024-12-31,2223,1111,partner_hotel
LOY0001531,CUST0067,BKG005949,2025-01-07,545,0,flight
LOY0001532,CUST0067,BKG006119,2024-12-27,361,0,bonus_campaign
LOY0001533,CUST0067,BKG006516,2024-11-24,685,0,flight
LOY0001534,CUST0067,BKG006627,2024-12-24,841,420,bonus_campaign
LOY0001535,CUST0067,BKG008712,2024-12-18,7827,3913,flight
LOY0001536,CUST0067,BKG008740,2024-12-16,3273,3273,flight
LOY0001537,CUST0067,BKG008932,2025-01-08,2080,2080,partner_hotel
LOY0001538,CUST0067,BKG009771,2024-12-14,939,469,flight
LOY0001539,CUST0067,BKG011200,2024-12-24,1017,0,flight
LOY0001540,CUST0067,BKG011235,2025-01-20,621,0,flight
LOY0001541,CUST0067,BKG011359,2025-01-28,3210,3210,flight
LOY0001542,CUST0068,BKG000462,2024-12-22,518,0,flight
LOY0001543,CUST0068,BKG000686,2024-12-14,22134,0,flight
LOY0001544,CUST0068,BKG000783,2024-11-12,297,0,flight
LOY0001545,CUST0068,BKG001622,2024-12-22,402,0,flight
LOY0001546,CUST0068,BKG001737,2024-12-19,474,0,flight
LOY0001547,CUST0068,BKG002557,2024-11-16,1646,0,flight
LOY0001548,CUST0068,BKG002730,2024-12-28,663,0,flight
LOY0001549,CUST0068,BKG003137,2024-12-24,2099,2099,bonus_campaign
LOY0001550,CUST0068,BKG003507,2024-11-11,618,0,flight
LOY0001551,CUST0068,BKG003685,2024-12-06,3772,1886,flight
LOY0001552,CUST0068,BKG003874,2025-01-09,210,0,partner_hotel
LOY0001553,CUST0068,BKG003982,2024-11-18,1224,0,flight
LOY0001554,CUST0068,BKG004235,2024-11-16,249,124,bonus_campaign
LOY0001555,CUST0068,BKG004402,2024-12-28,1134,0,flight
LOY0001556,CUST0068,BKG005318,2025-01-03,936,468,flight
LOY0001557,CUST0068,BKG005644,2024-12-30,7183,0,flight
LOY0001558,CUST0068,BKG005794,2024-12-25,576,0,flight
LOY0001559,CUST0068,BKG006854,2024-12-03,1667,0,flight
LOY0001560,CUST0068,BKG007351,2025-01-04,522,0,partner_hotel
LOY0001561,CUST0068,BKG007394,2025-01-12,964,0,partner_hotel
LOY0001562,CUST0068,BKG007540,2025-01-17,4085,4085,flight
LOY0001563,CUST0068,BKG007728,2024-11-26,573,0,partner_hotel
LOY0001564,CUST0068,BKG007968,2024-12-07,1295,0,flight
LOY0001565,CUST0068,BKG007982,2025-01-18,1917,1917,flight
LOY0001566,CUST0068,BKG008512,2025-01-11,1042,0,flight
LOY0001567,CUST0068,BKG008905,2024-12-21,2112,1056,bonus_campaign
LOY0001568,CUST0068,BKG009325,2025-01-21,1489,0,flight
LOY0001569,CUST0068,BKG009813,2025-01-18,1864,0,flight
LOY0001570,CUST0068,BKG009975,2025-01-15,2376,0,flight
LOY0001571,CUST0068,BKG010288,2024-12-11,4600,0,flight
LOY0001572,CUST0068,BKG011209,2025-01-23,1378,0,flight
LOY0001573,CUST0068,BKG011467,2025-01-02,753,0,flight
LOY0001574,CUST0069,BKG000061,2024-11-18,252,0,flight
LOY0001575,CUST0069,BKG000385,2024-12-11,624,312,flight
LOY0001576,CUST0069,BKG000954,2024-12-30,814,407,flight
LOY0001577,CUST0069,BKG001481,2024-11-22,1305,0,flight
LOY0001578,CUST0069,BKG001561,2024-12-06,880,0,flight
LOY0001579,CUST0069,BKG001790,2024-12-16,2052,1026,flight
LOY0001580,CUST0069,BKG002185,2024-11-13,2343,0,flight
LOY0001581,CUST0069,BKG002785,2024-12-10,699,0,partner_hotel
LOY0001582,CUST0069,BKG002954,2024-11-27,1943,0,flight
LOY0001583,CUST0069,BKG003237,2024-12-21,1245,622,partner_hotel
LOY0001584,CUST0069,BKG003327,2024-12-13,3123,0,flight
LOY0001585,CUST0069,BKG003774,2024-12-03,604,0,bonus_campaign
LOY0001586,CUST0069,BKG003860,2024-11-28,802,0,bonus_campaign
LOY0001587,CUST0069,BKG004326,2024-12-03,2157,2157,flight
LOY0001588,CUST0069,BKG004361,2024-12-25,2647,2647,flight
LOY0001589,CUST0069,BKG005360,2024-11-21,1704,0,flight
LOY0001590,CUST0069,BKG005723,2024-12-10,635,0,flight
LOY0001591,CUST0069,BKG006017,2024-12-09,5370,0,flight
LOY0001592,CUST0069,BKG006145,2024-11-25,610,0,flight
LOY0001593,CUST0069,BKG006264,2025-01-09,1968,0,flight
LOY0001594,CUST0069,BKG007050,2025-01-02,1410,0,bonus_campaign
LOY0001595,CUST0069,BKG007465,2025-01-01,2066,0,bonus_campaign
LOY0001596,CUST0069,BKG007640,2025-01-05,1360,0,flight
LOY0001597,CUST0069,BKG007646,2024-12-09,288,144,flight
LOY0001598,CUST0069,BKG007791,2025-01-08,1982,0,bonus_campaign
LOY0001599,CUST0069,BKG007991,2024-12-27,495,0,flight
LOY0001600,CUST0069,BKG007994,2024-11-27,3483,1741,partner_hotel
LOY0001601,CUST0069,BKG008084,2024-12-14,595,0,flight
LOY0001602,CUST0069,BKG009233,2024-12-13,350,175,flight
LOY0001603,CUST0069,BKG009363,2024-12-10,1800,0,flight
LOY0001604,CUST0069,BKG009532,2024-12-16,1863,0,flight
LOY0001605,CUST0069,BKG009689,2024-11-27,1095,1095,flight
LOY0001606,CUST0069,BKG009970,2024-12-15,1058,0,flight
LOY0001607,CUST0069,BKG010365,2024-12-25,472,0,flight
LOY0001608,CUST0069,BKG010620,2024-12-27,631,315,flight
LOY0001609,CUST0069,BKG010686,2024-12-01,1040,0,flight
LOY0001610,CUST0069,BKG011055,2024-12-16,935,467,bonus_campaign
LOY0001611,CUST0069,BKG011395,2024-12-10,5090,0,flight
LOY0001612,CUST0074,BKG000246,2024-12-01,918,0,partner_hotel
LOY0001613,CUST0074,BKG000417,2024-11-15,499,0,flight
LOY0001614,CUST0074,BKG000503,2024-12-14,669,669,flight
LOY0001615,CUST0074,BKG000637,2024-12-13,820,0,flight
LOY0001616,CUST0074,BKG001232,2024-12-03,672,0,flight
LOY0001617,CUST0074,BKG001609,2024-11-15,414,207,flight
LOY0001618,CUST0074,BKG002034,2025-01-01,935,467,flight
LOY0001619,CUST0074,BKG002214,2024-11-29,1304,1304,flight
LOY0001620,CUST0074,BKG003159,2024-11-13,1155,0,flight
LOY0001621,CUST0074,BKG003864,2024-12-05,849,849,flight
LOY0001622,CUST0074,BKG005054,2025-01-09,1557,778,flight
LOY0001623,CUST0074,BKG005097,2024-11-30,561,0,flight
LOY0001624,CUST0074,BKG005221,2024-11-29,6088,0,flight
LOY0001625,CUST0074,BKG005475,2024-11-25,864,0,flight
LOY0001626,CUST0074,BKG005738,2024-12-08,738,0,flight
LOY0001627,CUST0074,BKG006557,2024-12-08,804,0,flight
LOY0001628,CUST0074,BKG007411,2024-12-08,837,418,flight
LOY0001629,CUST0074,BKG007942,2024-12-13,7356,3678,flight
LOY0001630,CUST0074,BKG008377,2024-12-15,1015,0,bonus_campaign
LOY0001631,CUST0074,BKG008702,2024-12-29,7459,0,flight
LOY0001632,CUST0074,BKG009441,2024-12-11,528,264,flight
LOY0001633,CUST0074,BKG009608,2025-01-06,399,0,partner_hotel
LOY0001634,CUST0074,BKG009626,2024-11-30,460,0,flight
LOY0001635,CUST0074,BKG010172,2024-12-31,670,670,flight
LOY0001636,CUST0074,BKG010833,2024-12-13,1152,1152,flight
LOY0001637,CUST0074,BKG011148,2025-01-08,850,0,flight
LOY0001638,CUST0074,BKG011266,2024-12-12,1660,0,bonus_campaign
LOY0001639,CUST0075,BKG000344,2024-11-25,513,256,flight
LOY0001640,CUST0075,BKG000354,2024-11-24,1728,1728,flight
LOY0001641,CUST0075,BKG000403,2024-11-11,504,0,flight
LOY0001642,CUST0075,BKG000625,2024-11-11,2030,0,flight
